type_dossier,cumul_crd_immo,nbr_credit_immo,cumul_crd_conso,nbr_credit_conso,nbr_enfants,emprunteur_salaire,coemprunteur_salaire,emprunteur.situation_familiale.libelle,emprunteur.intitule,emprunteur.allocation_familiale,emprunteur.anciennete,emprunteur.dette_divers.retard_loyer,emprunteur.dette_divers.retard_impot,emprunteur.dette_divers.decouvert,emprunteur.charge.loyer,emprunteur.charge.charge_courante,emprunteur.complement.tresorerie,emprunteur.complement_banque.huissier,emprunteur.nombre_rejets,emprunteur.estimation_retraite,coemprunteur.situation_familiale.libelle,coemprunteur.intitule,coemprunteur.allocation_familiale,coemprunteur.anciennete,coemprunteur.nombre_rejets,coemprunteur.estimation_retraite,est_encaisse,emprunteur_subventions,coemprunteur_subventions,type_contrat_menage,CategorieDPT,age_cat,co_age_cat
proprietaire,86000.0,3.0,18000.0,2.0,2,3500.0,0.0,Pacsé(e),Monsieur,0.0,9.0,0.0,0.0,0.0,1.0,0.0,5000.0,False,0,375.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,55-60,10
proprietaire,13918.0,1.0,27683.0,10.0,0,2173.24,1116.98,Marié(e),Monsieur,0.0,2.0,0.0,5813.0,500.0,900.0,0.0,30175.0,False,0,51.74380952380952,Marié(e),Madame,0.0,2.0,0.0,0.0,non_encaisse,0.0,432.08,CDI,2,55-60,6
proprietaire,250000.0,1.0,84999.0,3.0,0,5500.0,1400.0,Marié(e),Monsieur,0.0,7.0,0.0,0.0,0.0,630.0,0.0,30000.0,False,0,458.3333333333333,Marié(e),Monsieur,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,70+,6
proprietaire,0.0,0.0,8245.0,3.0,3,2039.0,2100.0,Marié(e),Monsieur,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20000.0,False,0,24.273809523809522,Marié(e),Monsieur,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,35-40,2
proprietaire,0.0,0.0,74298.0,3.0,3,11666.66,6500.0,Marié(e),Monsieur,338.8,24.0,0.0,0.0,0.0,2500.0,0.0,30000.0,False,0,3333.331428571428,Marié(e),Madame,0.0,22.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,45-50,4
proprietaire,0.0,0.0,10000.0,2.0,0,2000.0,0.0,Célibataire,Madame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,2,70+,10
locataire,0.0,0.0,19980.0,3.0,0,3791.66,0.0,Marié(e),Monsieur,0.0,36.6,0.0,0.0,0.0,1150.0,0.0,0.0,False,0,1652.0804285714285,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,encaisse,0.0,0.0,CDI,1,55-60,10
proprietaire,0.0,0.0,50094.25,3.0,0,1913.0,686.0,Marié(e),Monsieur,0.0,6.0,0.0,0.0,0.0,0.0,373.5,5998.75,False,0,136.64285714285714,Marié(e),Monsieur,0.0,7.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,60-65,8
proprietaire,0.0,0.0,25500.0,4.0,1,2200.0,0.0,Marié(e),Monsieur,0.0,10.0,0.0,0.0,1300.0,0.0,0.0,20000.0,False,1,261.90476190476187,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,0,55-60,10
proprietaire,0.0,0.0,18000.0,2.0,2,2250.0,0.0,Célibataire,Monsieur,0.0,1.0,0.0,0.0,0.0,1000.0,0.0,5000.0,False,0,26.785714285714285,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,35-40,10
proprietaire,85000.0,1.0,13000.0,2.0,1,2600.0,0.0,Célibataire,Madame,0.0,10.0,0.0,0.0,1000.0,0.0,0.0,5000.0,False,0,309.5238095238095,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,30-35,10
locataire,0.0,0.0,20500.0,5.0,0,2100.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,0.0,500.0,0.0,3000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,1,70+,10
locataire,0.0,0.0,25427.01,3.0,2,1965.17,0.0,Marié(e),Madame,0.0,1.7,0.0,0.0,0.0,300.0,0.0,0.0,False,0,39.77129761904762,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,121.0,0.0,CDI,4,40-45,10
proprietaire,0.0,0.0,42011.14,4.0,0,2000.0,1300.0,Marié(e),Monsieur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,False,0,0.0,Marié(e),Monsieur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,1,70+,8
proprietaire,170000.0,1.0,0.0,0.0,0,3600.0,0.0,Célibataire,Monsieur,0.0,1.0,0.0,0.0,0.0,630.0,0.0,5000.0,False,0,42.857142857142854,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,55-60,10
proprietaire,0.0,0.0,64157.0,9.0,4,2609.0,1862.0,Marié(e),Monsieur,467.25,4.0,0.0,0.0,0.0,0.0,1287.19,5061.0,False,0,124.23809523809523,Marié(e),Madame,0.0,1.5,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,35-40,2
proprietaire,0.0,0.0,36052.07,10.0,0,1800.31,758.73,Marié(e),Monsieur,0.0,0.0,0.0,0.0,790.65,900.0,0.0,4549.48,False,2,0.0,Marié(e),Madame,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,1,70+,8
proprietaire,0.0,0.0,107700.77,2.0,0,1983.41,2617.25,Marié(e),Monsieur,0.0,1.0,0.0,0.0,0.0,900.0,0.0,20000.0,False,0,23.61202380952381,Marié(e),Madame,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,2,70+,8
proprietaire,30000.0,1.0,5551.36,1.0,1,990.0,1657.5,Célibataire,Madame,0.0,1.0,0.0,0.0,0.0,900.0,0.0,65000.0,False,0,11.785714285714285,Célibataire,Monsieur,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,55-60,6
locataire,0.0,0.0,0.0,0.0,2,5600.0,0.0,Marié(e),Monsieur,0.0,1.0,0.0,0.0,0.0,1180.0,0.0,5000.0,False,0,66.66666666666666,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,35-40,10
proprietaire,0.0,0.0,68390.0,4.0,0,3114.91,0.0,Veuf/Veuve,Monsieur,0.0,1.5,0.0,0.0,0.0,300.0,0.0,0.0,False,0,55.62339285714285,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,2,70+,10
proprietaire,150000.0,1.0,45000.0,4.0,0,2100.0,0.0,Célibataire,Madame,0.0,1.0,0.0,0.0,0.0,630.0,0.0,5000.0,False,0,25.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,55-60,10
proprietaire,0.0,0.0,0.0,0.0,0,0.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,0,inconnu,10
locataire,0.0,0.0,30765.72,7.0,0,2544.08,0.0,Célibataire,Monsieur,0.0,8.0,0.0,0.0,2899.96,0.0,389.4,2092.97,False,0,242.29333333333332,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,30-35,10
proprietaire,115692.0,3.0,1000.0,1.0,2,3833.33,0.0,Marié(e),Monsieur,132.0,15.0,0.0,0.0,0.0,900.0,0.0,7000.0,False,0,684.5232142857143,Marié(e),Madame,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,40-45,3
proprietaire,206000.0,1.0,12000.0,3.0,0,2430.0,2900.0,Marié(e),Monsieur,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2000.0,False,0,28.928571428571427,Marié(e),Monsieur,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,50-55,3
locataire,0.0,0.0,50000.0,5.0,0,2800.0,0.0,Célibataire,Madame,0.0,0.0,0.0,0.0,0.0,900.0,0.0,2000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,1,70+,10
proprietaire,145000.0,2.0,50000.0,1.0,3,2250.0,2000.0,Marié(e),Monsieur,0.0,14.0,0.0,0.0,1000.0,0.0,0.0,5000.0,False,4,375.0,Marié(e),Madame,0.0,3.0,0.0,0.0,non_encaisse,300.0,0.0,CDI,2,45-50,4
proprietaire,0.0,0.0,26500.0,2.0,2,1600.0,0.0,Marié(e),Madame,0.0,1.0,0.0,0.0,0.0,1000.0,0.0,5000.0,False,0,19.047619047619047,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,3,45-50,10
proprietaire,283441.0,1.0,22500.0,2.0,3,3586.41,1960.58,Marié(e),Monsieur,338.8,11.0,0.0,0.0,0.0,0.0,0.0,10000.0,False,0,469.6489285714286,Marié(e),Madame,0.0,12.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,35-40,2
locataire,0.0,0.0,49607.0,7.0,1,4000.0,0.0,Marié(e),Madame,0.0,7.0,0.0,0.0,0.0,300.0,0.0,5000.0,False,0,333.3333333333333,Marié(e),Monsieur,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,0,30-35,1
locataire,0.0,0.0,35962.0,4.0,1,1928.33,720.0,Marié(e),Monsieur,0.0,0.0,0.0,0.0,300.0,563.29,0.0,4000.0,False,0,0.0,Marié(e),Madame,0.0,8.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,55-60,5
proprietaire,0.0,0.0,0.0,0.0,0,1660.0,0.0,Divorcé(e),Monsieur,0.0,10.0,0.0,0.0,0.0,0.0,0.0,22000.0,False,0,197.61904761904762,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,1,70+,10
proprietaire,0.0,0.0,60000.0,3.0,0,2300.0,0.0,Célibataire,Madame,0.0,1.0,0.0,0.0,0.0,900.0,0.0,0.0,False,0,27.38095238095238,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,35-40,10
proprietaire,0.0,0.0,173000.0,1.0,1,7004.33,0.0,Marié(e),Monsieur,0.0,4.0,0.0,0.0,2500.0,0.0,0.0,5000.0,False,0,333.5395238095238,Marié(e),Madame,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,50-55,5
proprietaire,0.0,0.0,52290.0,3.0,1,2220.5,2769.0,Marié(e),Madame,0.0,21.0,0.0,0.0,1800.0,1.0,0.0,30000.0,False,0,555.125,Marié(e),Monsieur,0.0,0.6,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,50-55,5
locataire,0.0,0.0,25434.0,4.0,1,680.0,1498.5,Marié(e),Madame,0.0,1.0,0.0,0.0,500.0,782.0,0.0,1000.0,False,0,8.095238095238095,Marié(e),Monsieur,0.0,1.0,0.0,0.0,non_encaisse,328.0,383.0,CDI,2,50-55,5
proprietaire,0.0,0.0,34600.0,4.0,1,2083.33,600.0,Marié(e),Monsieur,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5000.0,False,0,24.801547619047618,Marié(e),Monsieur,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,55-60,6
locataire,0.0,0.0,29310.0,6.0,0,2312.0,0.0,Célibataire,Madame,0.0,0.0,0.0,0.0,0.0,582.0,0.0,700.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,1,45-50,10
proprietaire,225000.0,1.0,5827.0,1.0,1,2500.0,2000.0,Marié(e),Monsieur,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5000.0,False,0,29.76190476190476,Marié(e),Madame,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,30-35,2
proprietaire,0.0,0.0,33999.0,3.0,0,1750.0,1500.0,Célibataire,Monsieur,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,False,0,20.833333333333332,Célibataire,Monsieur,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,60-65,7
proprietaire,0.0,0.0,30200.0,4.0,0,1850.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,1200.0,1000.0,0.0,5000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,55-60,10
locataire,0.0,0.0,42100.0,3.0,1,2200.0,0.0,Séparé(e),Monsieur,0.0,24.0,0.0,0.0,500.0,0.0,0.0,3000.0,False,0,628.5714285714286,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,50-55,10
locataire,0.0,0.0,20001.0,3.0,1,2100.0,0.0,Marié(e),Madame,0.0,1.0,0.0,0.0,0.0,1600.0,0.0,5000.0,False,0,25.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,3,70+,10
proprietaire,0.0,0.0,30685.69,6.0,0,1959.0,0.0,Veuf/Veuve,Madame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5538.31,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,1,70+,10
locataire,0.0,0.0,38000.0,4.0,0,2050.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,0.0,390.0,0.0,5000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,2,70+,10
proprietaire,0.0,0.0,60123.0,3.0,2,2382.65,1699.05,Marié(e),Madame,0.0,35.0,0.0,0.0,0.0,0.0,800.0,10315.0,False,1,992.7708333333334,Marié(e),Monsieur,0.0,23.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,55-60,7
proprietaire,26000.0,1.0,27000.0,3.0,0,1619.0,1200.0,Marié(e),Monsieur,0.0,8.0,0.0,0.0,1000.0,630.0,0.0,5000.0,False,0,154.19047619047618,Marié(e),Monsieur,0.0,6.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,2,70+,8
locataire,0.0,0.0,30000.0,5.0,0,2000.0,1494.58,Pacsé(e),Monsieur,0.0,8.0,0.0,0.0,0.0,900.0,0.0,0.0,False,0,190.47619047619045,Pacsé(e),Madame,0.0,30.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,55-60,5
proprietaire,211079.0,1.0,36999.0,3.0,3,3220.0,1900.0,Marié(e),Monsieur,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5000.0,False,0,38.33333333333333,Marié(e),Monsieur,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,35-40,4
proprietaire,0.0,0.0,100000.0,7.0,0,2030.0,2899.0,Marié(e),Monsieur,0.0,15.0,0.0,0.0,2500.0,0.0,0.0,3000.0,False,0,362.5,Marié(e),Madame,0.0,5.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,4,70+,8
proprietaire,0.0,0.0,24327.0,4.0,1,2580.75,858.0,Marié(e),Monsieur,0.0,22.0,0.0,0.0,2800.0,1050.0,0.0,0.0,False,0,675.9107142857143,Marié(e),Monsieur,0.0,0.1,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,45-50,4
proprietaire,180000.0,2.0,14000.0,3.0,3,3200.0,2550.0,Marié(e),Monsieur,338.8,25.0,0.0,0.0,0.0,0.0,0.0,20000.0,False,0,952.3809523809524,Marié(e),Monsieur,0.0,21.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,40-45,3
proprietaire,1.0,1.0,10000.0,2.0,2,3397.41,0.0,Marié(e),Monsieur,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1500.0,False,0,283.11749999999995,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,45-50,10
proprietaire,150000.0,1.0,11667.0,2.0,0,2200.0,0.0,Célibataire,Madame,0.0,1.0,0.0,0.0,0.0,1000.0,0.0,5000.0,False,0,26.19047619047619,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,1,50-55,10
proprietaire,0.0,0.0,14057.0,3.0,0,2109.0,0.0,Veuf/Veuve,Monsieur,0.0,1.0,0.0,0.0,0.0,0.0,364.0,6249.0,False,0,25.107142857142854,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,4,70+,10
proprietaire,0.0,0.0,33000.0,3.0,0,1529.0,0.0,Veuf/Veuve,Monsieur,0.0,14.0,0.0,0.0,1000.0,0.0,0.0,0.0,False,3,254.83333333333331,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,1,70+,10
proprietaire,0.0,0.0,54284.47,2.0,3,0.0,3013.57,Concubins,Madame,0.0,1.0,0.0,0.0,1273.44,1.0,0.0,5000.0,False,0,0.0,Concubins,Monsieur,364.79,21.0,0.0,0.0,non_encaisse,146.55,0.0,CDI,2,40-45,3
proprietaire,0.0,0.0,24390.0,3.0,0,1970.75,0.0,Marié(e),Monsieur,0.0,0.0,0.0,0.0,500.0,900.0,0.0,2000.0,False,0,0.0,Marié(e),Madame,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,50-55,5
proprietaire,105589.0,1.0,9475.0,2.0,0,4666.66,0.0,Célibataire,Monsieur,0.0,7.0,0.0,0.0,0.0,1000.0,0.0,20000.0,False,0,388.8883333333333,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,TNS,3,45-50,10
proprietaire,0.0,0.0,35828.0,8.0,4,2636.0,473.0,Marié(e),Monsieur,467.25,7.8,0.0,0.0,0.0,0.0,1004.0,5000.0,False,0,244.77142857142857,Marié(e),Madame,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,45-50,4
locataire,0.0,0.0,75000.0,2.0,0,2989.0,0.0,Célibataire,Monsieur,0.0,0.6,0.0,0.0,100.0,930.0,0.0,5000.0,False,0,21.349999999999998,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,60.0,0.0,CDI,3,<25,10
locataire,0.0,0.0,0.0,0.0,0,0.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,False,0,0.0,Aucun coemprunteur,Monsieur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,0,inconnu,10
locataire,0.0,0.0,22401.0,3.0,0,3300.0,0.0,Marié(e),Monsieur,0.0,1.0,0.0,0.0,0.0,350.0,0.0,6000.0,False,0,39.285714285714285,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,30-35,10
locataire,0.0,0.0,10610.0,3.0,2,1787.75,2398.08,Marié(e),Madame,148.52,3.0,0.0,0.0,500.0,1000.0,0.0,2000.0,False,0,63.848214285714285,Marié(e),Monsieur,0.0,4.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,35-40,4
proprietaire,0.0,0.0,62698.44,3.0,1,4902.16,0.0,Célibataire,Madame,0.0,17.0,0.0,0.0,2000.0,0.0,0.0,5000.0,False,0,992.1038095238096,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,3,40-45,10
proprietaire,0.0,0.0,117999.0,9.0,0,3000.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,0.0,900.0,0.0,15000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,0,45-50,10
locataire,0.0,0.0,45500.0,6.0,4,2550.0,4636.0,Marié(e),Monsieur,0.0,0.0,0.0,0.0,3000.0,1190.0,0.0,5000.0,False,0,0.0,Marié(e),Monsieur,0.0,25.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,3,50-55,6
locataire,0.0,0.0,0.0,0.0,3,3915.5,0.0,Célibataire,Madame,338.8,0.0,0.0,0.0,0.0,770.0,0.0,5000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,55-60,10
locataire,0.0,0.0,24999.0,3.0,0,2000.0,0.0,Célibataire,Monsieur,0.0,8.0,0.0,0.0,0.0,300.0,0.0,5000.0,False,0,190.47619047619045,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,45-50,10
proprietaire,0.0,0.0,5300.0,3.0,1,2500.0,0.0,Marié(e),Monsieur,0.0,3.0,0.0,0.0,50.0,0.0,0.0,5000.0,False,0,89.28571428571428,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,30-35,10
proprietaire,100000.0,1.0,30000.0,2.0,0,1700.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,0.0,630.0,0.0,5000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,2,45-50,10
proprietaire,17001.0,3.0,6000.0,3.0,0,16000.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,0.0,900.0,0.0,1900.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,1,55-60,10
proprietaire,177000.0,1.0,47200.0,5.0,0,3500.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,0.0,0.0,150.0,20000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,TNS,4,50-55,10
proprietaire,0.0,0.0,24024.0,6.0,3,1558.58,2200.0,Marié(e),Madame,148.52,19.0,0.0,0.0,1800.0,750.0,0.0,25000.0,False,0,352.5359523809524,Marié(e),Monsieur,0.0,24.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,45-50,6
proprietaire,0.0,0.0,20000.0,2.0,0,2300.0,0.0,Divorcé(e),Madame,0.0,17.0,0.0,0.0,0.0,900.0,0.0,5000.0,False,0,465.4761904761905,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,2,70+,10
proprietaire,0.0,0.0,35818.53999999999,5.0,0,866.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,0.0,630.0,0.0,5000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,4,70+,10
proprietaire,50000.0,2.0,30000.0,2.0,0,2200.0,0.0,Célibataire,Madame,0.0,1.0,0.0,0.0,0.0,630.0,0.0,5000.0,False,0,26.19047619047619,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,50-55,10
proprietaire,120510.0,3.0,119100.0,5.0,0,3024.08,2116.16,Marié(e),Monsieur,0.0,17.0,0.0,0.0,250.0,0.0,0.0,25000.0,False,0,612.0161904761904,Marié(e),Madame,0.0,10.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,55-60,5
proprietaire,0.0,0.0,48000.0,3.0,0,1138.5,0.0,Séparé(e),Monsieur,0.0,0.7,0.0,0.0,1400.0,900.0,0.0,0.0,False,0,9.4875,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,50-55,10
locataire,0.0,0.0,18000.0,3.0,0,3000.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,0.0,920.0,0.0,10000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,2,50-55,10
proprietaire,100000.0,1.0,21000.0,2.0,2,2800.0,0.0,Divorcé(e),Madame,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5000.0,False,0,33.33333333333333,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,45-50,10
proprietaire,0.0,0.0,32197.28,7.0,0,1553.01,994.66,Pacsé(e),Monsieur,0.0,21.0,0.0,0.0,2119.11,1.0,0.0,3557.01,False,0,388.2525,Pacsé(e),Monsieur,0.0,4.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,70+,7
proprietaire,56000.0,1.0,54000.0,2.0,0,1833.3,0.0,Célibataire,Monsieur,0.0,8.0,0.0,0.0,800.0,0.0,0.0,10000.0,False,0,174.6,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,40-45,10
locataire,0.0,0.0,13500.0,3.0,0,2600.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,0.0,960.0,0.0,5000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,1,30-35,10
proprietaire,107000.0,1.0,13001.0,2.0,1,1850.0,1550.0,Marié(e),Monsieur,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45000.0,False,0,22.023809523809522,Marié(e),Madame,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,25-30,2
proprietaire,83000.0,1.0,27000.0,2.0,0,1550.0,1400.0,Marié(e),Madame,0.0,3.0,0.0,0.0,0.0,630.0,0.0,17000.0,False,0,55.357142857142854,Marié(e),Monsieur,0.0,10.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,60-65,8
locataire,0.0,0.0,30180.0,4.0,0,1965.34,1400.0,Concubins,Monsieur,0.0,3.0,0.0,0.0,1000.0,700.0,0.0,15000.0,False,0,70.19071428571428,Concubins,Monsieur,0.0,0.1,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,45-50,5
locataire,0.0,0.0,36000.0,6.0,0,1401.0,0.0,Marié(e),Monsieur,0.0,5.0,0.0,0.0,0.0,540.0,0.0,10000.0,False,0,83.39285714285714,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,50-55,10
proprietaire,0.0,0.0,13639.0,4.0,0,2026.0,0.0,Veuf/Veuve,Madame,0.0,20.0,0.0,0.0,600.0,1000.0,0.0,2000.0,False,0,482.38095238095235,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,1,70+,10
